file1,file2,nClonePairs,locations
IndexScrollStatus.java,ExpressionFunctionTruncate.java,0,[]
TestStatement.java,SSResultSet.java,0,[]
TableView.java,ExpressionFunctionMinute.java,0,[]
MutableNumeric.java,ExpressionFunctionRadians.java,0,[]
ExpressionFunctionCeiling.java,TestOrderBy.java,0,[]
ExpressionFunctionDegrees.java,SSStatement.java,0,[]
ExpressionFunctionDayOfYear.java,Language_de.java,0,[]
BasicTestCase.java,TestJoins.java,0,[]
TestLanguage.java,BenchTest.java,0,[]
TestScrollable.java,TableView.java,0,[]
TestLanguage.java,Index.java,0,[]
TestAlterTable.java,TestOperatoren.java,0,[]
ExpressionFunctionMinute.java,TestLanguage.java,0,[]
ExpressionFunctionLCase.java,ExpressionFunctionLog.java,0,[]
TestJoins.java,SSStatement.java,0,[]
ExpressionFunctionRepeat.java,BasicTestCase.java,0,[]
ExpressionFunctionLog.java,ExpressionFunctionACos.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionACos.java|(0,1607,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionLog.java|(0,1603,<1,0>,<44,1>)>]"
ExpressionFunctionTan.java,ExpressionFunctionTruncate.java,0,[]
IndexDescription.java,TestOperatoren.java,0,[]
Table.java,ExpressionFunctionMonth.java,0,[]
ExpressionFunctionExp.java,TestOrderBy.java,0,[]
ExpressionFunctionDayOfMonth.java,ExpressionFunctionDayOfYear.java,0,[]
SSStatement.java,ExpressionFunctionUCase.java,0,[]
TestStatement.java,Language.java,0,[]
ExpressionFunctionDayOfYear.java,ExpressionFunctionCase.java,0,[]
ExpressionFunctionHour.java,ExpressionFunctionSqrt.java,0,[]
IndexDescription.java,ExpressionFunctionExp.java,0,[]
ExpressionFunctionLog.java,TestStatement.java,0,[]
TestAlterTable.java,ExpressionFunctionExp.java,0,[]
TestJoins.java,ExpressionFunctionCeiling.java,0,[]
ExpressionFunctionSqrt.java,TestJoins.java,0,[]
IndexDescription.java,BenchTest.java,0,[]
TestDataTypes.java,Language.java,0,[]
ExpressionFunctionLCase.java,TestMoneyRounding.java,0,[]
ExpressionFunction.java,TestJoins.java,0,[]
TestAlterTable.java,IndexScrollStatus.java,0,[]
IndexDescription.java,Index.java,0,[]
View.java,ExpressionFunctionACos.java,0,[]
View.java,Utils.java,0,[]
TestScrollable.java,Table.java,0,[]
TestGroupBy.java,TestLanguage.java,0,[]
ExpressionFunctionHour.java,ExpressionFunctionPower.java,0,[]
IndexDescription.java,IndexScrollStatus.java,0,[]
Language_it.java,Language_de.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/language/Language_it.java|(0,11817,<1,0>,<185,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/language/Language_de.java|(0,13393,<1,0>,<184,1>)>]"
TestAlterTable.java,BenchTest.java,0,[]
TestAlterTable.java,Index.java,0,[]
TestOperatoren.java,TestExceptionMethods.java,0,[]
SQLTokenizer.java,TestAlterTable2.java,0,[]
ExpressionFunctionDayOfMonth.java,SSResultSet.java,0,[]
TestScrollable.java,ExpressionFunctionDegrees.java,0,[]
Index.java,TestScrollable.java,0,[]
ExpressionFunctionRound.java,SSCallableStatement.java,0,[]
Table.java,ExpressionFunctionCos.java,0,[]
TestTransactions.java,ExpressionFunctionRadians.java,0,[]
ExpressionFunctionLog.java,SSPreparedStatement.java,0,[]
ExpressionFunctionDayOfMonth.java,TestExceptions.java,0,[]
ExpressionFunctionRound.java,IndexDescription.java,0,[]
Utils.java,ExpressionFunctionTruncate.java,0,[]
SSCallableStatement.java,SSStatement.java,0,[]
TestStatement.java,ExpressionFunctionDayOfYear.java,0,[]
ExpressionFunctionCase.java,Language_de.java,0,[]
ExpressionFunctionACos.java,TestGroupBy.java,0,[]
ExpressionFunctionMinute.java,ExpressionFunctionYear.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionYear.java|(0,1722,<1,0>,<54,3>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionMinute.java|(0,1729,<1,0>,<54,3>)>]"
ExpressionFunctionMonth.java,TestJoins.java,0,[]
ExpressionFunctionYear.java,TestOrderBy.java,0,[]
ExpressionFunctionTruncate.java,TestGroupBy.java,0,[]
TestDataTypes.java,SSResultSet.java,0,[]
ExpressionFunctionRound.java,ExpressionFunctionDayOfMonth.java,0,[]
TestExceptions.java,TestGroupBy.java,0,[]
SSStatement.java,ExpressionFunctionTan.java,0,[]
ExpressionFunctionMinute.java,ExpressionFunctionLCase.java,0,[]
TestLanguage.java,ExpressionFunctionExp.java,0,[]
ExpressionFunctionMinute.java,ExpressionArithmetic.java,0,[]
ExpressionFunctionCos.java,SSStatement.java,0,[]
TestLanguage.java,TestOperatoren.java,0,[]
ExpressionFunctionRound.java,TestAlterTable.java,0,[]
ExpressionFunctionATan.java,TestJoins.java,0,[]
SSCallableStatement.java,ExpressionFunctionCeiling.java,0,[]
ExpressionFunctionTruncate.java,TestTransactions.java,0,[]
ExpressionFunctionDayOfMonth.java,Language.java,0,[]
ExpressionFunctionACos.java,TestTransactions.java,0,[]
ExpressionFunctionHour.java,TestStatement.java,0,[]
ExpressionFunctionSin.java,ExpressionFunctionRadians.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionRadians.java|(0,1620,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionSin.java|(0,1603,<1,0>,<44,1>)>]"
ExpressionFunctionRound.java,ExpressionFunctionHour.java,0,[]
ExpressionFunctionLCase.java,MutableNumeric.java,0,[]
TestOperatoren.java,View.java,0,[]
SSResultSet.java,Utils.java,0,[]
Language.java,ExpressionFunctionYear.java,0,[]
TestGroupBy.java,ExpressionFunctionLCase.java,0,[]
ExpressionFunctionLog.java,ExpressionFunctionPower.java,0,[]
SSPreparedStatement.java,TestScrollable.java,0,[]
TestGroupBy.java,ExpressionArithmetic.java,0,[]
SSResultSet.java,ExpressionFunctionACos.java,0,[]
Table.java,ExpressionFunctionRound.java,0,[]
TestOperatoren.java,ExpressionFunctionRepeat.java,0,[]
ExpressionFunctionATan2.java,TestDataTypes.java,0,[]
ExpressionFunctionCase.java,Language.java,0,[]
ExpressionFunctionCase.java,SSResultSet.java,0,[]
TestAlterTable.java,BasicTestCase.java,0,[]
TestFunctions.java,ExpressionFunctionLog.java,0,[]
ExpressionFunctionRepeat.java,TestOperatoren.java,0,[]
ExpressionFunctionRound.java,ExpressionFunctionRepeat.java,0,[]
ExpressionFunctionDayOfYear.java,ExpressionFunctionDayOfYear.java,0,[]
ExpressionFunctionUCase.java,ExpressionFunctionYear.java,0,[]
MutableNumeric.java,ExpressionFunctionASin.java,0,[]
IndexDescription.java,BasicTestCase.java,0,[]
TestGroupBy.java,ExpressionFunction.java,0,[]
ExpressionFunctionHour.java,ExpressionFunctionTruncate.java,0,[]
IndexScrollStatus.java,SSPreparedStatement.java,0,[]
TestJoins.java,TestGroupBy.java,0,[]
ExpressionFunctionCase.java,TestExceptions.java,0,[]
TestDataTypes.java,Language_de.java,0,[]
ExpressionFunctionCeiling.java,ExpressionFunctionASin.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionASin.java|(0,1607,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionCeiling.java|(0,1616,<1,0>,<44,1>)>]"
TestJoins.java,TestTransactions.java,0,[]
ExpressionFunctionSin.java,Utils.java,0,[]
Utils.java,TestStatement.java,0,[]
ExpressionFunctionRepeat.java,ExpressionFunctionExp.java,0,[]
SSStatement.java,ExpressionFunctionRound.java,0,[]
SQLTokenizer.java,MutableNumeric.java,0,[]
ExpressionFunctionDayOfMonth.java,ExpressionFunctionCase.java,0,[]
ExpressionFunctionRadians.java,TestDataTypes.java,0,[]
TestExceptionMethods.java,ExpressionFunctionYear.java,0,[]
ExpressionFunction.java,TestOrderBy.java,0,[]
ExpressionFunctionRepeat.java,IndexScrollStatus.java,0,[]
TestOperatoren.java,ExpressionFunctionDayOfMonth.java,0,[]
IndexScrollStatus.java,TestStatement.java,0,[]
ExpressionFunctionMinute.java,ExpressionFunction.java,0,[]
TestLanguage.java,ExpressionFunctionSin.java,0,[]
ExpressionFunctionSqrt.java,TestOrderBy.java,0,[]
ExpressionFunctionRepeat.java,Index.java,0,[]
ExpressionFunctionTan.java,ExpressionFunctionExp.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionTan.java|(0,1603,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionExp.java|(0,1603,<1,0>,<44,1>)>]"
ExpressionFunctionRepeat.java,BenchTest.java,0,[]
TestOperatoren.java,IndexDescription.java,0,[]
ExpressionFunctionDegrees.java,ExpressionFunctionExp.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionDegrees.java|(0,1620,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionExp.java|(0,1603,<1,0>,<44,1>)>]"
ExpressionFunctionTan.java,ExpressionFunctionPower.java,0,[]
Index.java,ExpressionFunctionMinute.java,0,[]
ExpressionFunctionDayOfYear.java,TestExceptions.java,0,[]
ExpressionFunctionRound.java,View.java,0,[]
ExpressionFunctionExp.java,TestJoins.java,0,[]
TestOperatoren.java,ExpressionFunctionHour.java,0,[]
TestOperatoren.java,TestAlterTable.java,0,[]
TestScrollable.java,Language_it.java,0,[]
ExpressionFunctionCase.java,ExpressionFunctionDayOfYear.java,0,[]
BenchTest.java,TestDataTypes.java,0,[]
Utils.java,SSPreparedStatement.java,0,[]
ExpressionFunctionDayOfYear.java,SSResultSet.java,0,[]
Table.java,ExpressionFunctionTan.java,0,[]
TestStatement.java,Language_de.java,0,[]
ExpressionFunctionPower.java,ExpressionFunctionYear.java,0,[]
ExpressionFunctionCeiling.java,TestJoins.java,0,[]
ExpressionFunctionLog.java,ExpressionFunctionTruncate.java,0,[]
ExpressionFunctionMinute.java,TestFunctions.java,0,[]
SQLTokenizer.java,ExpressionFunctionLog.java,0,[]
TestAlterTable2.java,ExpressionFunctionACos.java,0,[]
ExpressionFunctionCos.java,TestGroupBy.java,0,[]
BasicTestCase.java,TestOrderBy.java,0,[]
TestExceptions.java,SSStatement.java,0,[]
TestTransactions.java,ExpressionFunctionASin.java,0,[]
ExpressionFunctionTruncate.java,SSStatement.java,0,[]
ExpressionFunctionCeiling.java,ExpressionFunctionRadians.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionRadians.java|(0,1620,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionCeiling.java|(0,1616,<1,0>,<44,1>)>]"
ExpressionFunctionACos.java,SSStatement.java,0,[]
ExpressionFunctionCeiling.java,ExpressionFunctionLog.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionCeiling.java|(0,1616,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionLog.java|(0,1603,<1,0>,<44,1>)>]"
TestAlterTable2.java,Utils.java,0,[]
SSStatement.java,ExpressionFunctionCos.java,0,[]
SSCallableStatement.java,TestGroupBy.java,0,[]
ExpressionFunctionASin.java,ExpressionFunctionASin.java,0,[]
ExpressionFunctionDayOfYear.java,Language.java,0,[]
TestStatement.java,ExpressionFunctionCase.java,0,[]
SSCallableStatement.java,TestTransactions.java,0,[]
IndexScrollStatus.java,ExpressionFunctionPower.java,0,[]
ExpressionFunctionTruncate.java,ExpressionFunctionCeiling.java,0,[]
TestLanguage.java,BasicTestCase.java,0,[]
ExpressionFunctionMinute.java,ExpressionFunctionATan2.java,0,[]
ExpressionFunctionRound.java,TestExceptionMethods.java,0,[]
Utils.java,ExpressionFunctionSqrt.java,0,[]
TestExceptions.java,ExpressionFunctionCeiling.java,0,[]
TestOperatoren.java,SSCallableStatement.java,0,[]
ExpressionFunctionCos.java,TestTransactions.java,0,[]
ExpressionFunctionTan.java,TestStatement.java,0,[]
TestFunctions.java,MutableNumeric.java,0,[]
ExpressionArithmetic.java,TestDataTypes.java,0,[]
TestDataTypes.java,ExpressionFunctionCase.java,0,[]
SSPreparedStatement.java,ExpressionFunctionMinute.java,0,[]
Utils.java,ExpressionFunctionPower.java,0,[]
SQLTokenizer.java,TestMoneyRounding.java,0,[]
Language_de.java,ExpressionFunctionACos.java,0,[]
ExpressionFunctionATan.java,TestOrderBy.java,0,[]
Language_de.java,Utils.java,0,[]
ExpressionFunctionDegrees.java,TestTransactions.java,0,[]
IndexScrollStatus.java,ExpressionFunctionSqrt.java,0,[]
ExpressionFunctionRadians.java,ExpressionFunctionACos.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionRadians.java|(0,1620,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionACos.java|(0,1607,<1,0>,<44,1>)>]"
TestGroupBy.java,TestFunctions.java,0,[]
Language_it.java,ExpressionFunctionMinute.java,0,[]
TestGroupBy.java,ExpressionFunctionATan2.java,0,[]
ExpressionFunctionDayOfMonth.java,Language_de.java,0,[]
ExpressionFunctionLCase.java,TestAlterTable2.java,0,[]
TestOrderBy.java,TestScrollable.java,0,[]
ExpressionFunctionTan.java,SSPreparedStatement.java,0,[]
TestAlterTable.java,ExpressionFunctionSin.java,0,[]
ExpressionFunctionDegrees.java,TestGroupBy.java,0,[]
SSStatement.java,ExpressionFunctionMonth.java,0,[]
TableView.java,TestScrollable.java,0,[]
Table.java,ExpressionFunctionUCase.java,0,[]
IndexDescription.java,ExpressionFunctionSin.java,0,[]
ExpressionFunctionYear.java,TestJoins.java,0,[]
ExpressionFunctionMonth.java,TestOrderBy.java,0,[]
ExpressionFunctionCase.java,ExpressionFunctionDayOfMonth.java,0,[]
Language_it.java,TestStatement.java,0,[]
Language_it.java,SSPreparedStatement.java,0,[]
ExpressionFunctionYear.java,ExpressionFunctionUCase.java,0,[]
IndexScrollStatus.java,ExpressionFunctionMinute.java,0,[]
Language_it.java,ExpressionFunctionSqrt.java,0,[]
TestDataTypes.java,TestExceptionMethods.java,0,[]
TestScrollable.java,SQLTokenizer.java,0,[]
TestOrderBy.java,ExpressionFunctionTruncate.java,0,[]
ExpressionFunctionExp.java,ExpressionFunctionSqrt.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionSqrt.java|(0,1607,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionExp.java|(0,1603,<1,0>,<44,1>)>]"
Language.java,TestTransactions.java,0,[]
ExpressionFunctionASin.java,Utils.java,0,[]
ExpressionFunctionLCase.java,ExpressionFunctionExp.java,0,[]
View.java,ExpressionFunctionRadians.java,0,[]
SSPreparedStatement.java,ExpressionFunctionSqrt.java,0,[]
TableView.java,ExpressionFunctionTruncate.java,0,[]
ExpressionFunctionATan.java,ExpressionFunctionMonth.java,0,[]
TestStatement.java,TestExceptionMethods.java,0,[]
ExpressionFunctionACos.java,ExpressionFunctionYear.java,0,[]
ExpressionFunctionTruncate.java,ExpressionFunctionYear.java,0,[]
Language_de.java,ExpressionFunctionASin.java,0,[]
ExpressionFunctionLCase.java,IndexScrollStatus.java,0,[]
ExpressionFunctionLog.java,TestScrollable.java,0,[]
Utils.java,ExpressionFunctionMinute.java,0,[]
TestAlterTable.java,TestMoneyRounding.java,0,[]
SSPreparedStatement.java,ExpressionFunctionPower.java,0,[]
BenchTest.java,ExpressionArithmetic.java,0,[]
Language_it.java,ExpressionFunctionPower.java,0,[]
TestMoneyRounding.java,TestLanguage.java,0,[]
ExpressionFunctionRound.java,ExpressionFunctionCase.java,0,[]
TestExceptions.java,ExpressionFunctionYear.java,0,[]
ExpressionFunctionLCase.java,BenchTest.java,0,[]
BenchTest.java,ExpressionFunctionLCase.java,0,[]
Index.java,SSPreparedStatement.java,0,[]
ExpressionFunctionLCase.java,Index.java,0,[]
IndexDescription.java,TestMoneyRounding.java,0,[]
ExpressionFunctionDayOfMonth.java,ExpressionFunctionRepeat.java,0,[]
ExpressionFunctionExp.java,ExpressionFunctionUCase.java,0,[]
SSStatement.java,TestOrderBy.java,0,[]
ExpressionFunctionCase.java,SSCallableStatement.java,0,[]
ExpressionFunctionMonth.java,ExpressionFunctionMonth.java,0,[]
SQLTokenizer.java,ExpressionFunctionSin.java,0,[]
ExpressionFunction.java,ExpressionFunctionRound.java,0,[]
ExpressionArithmetic.java,TestLanguage.java,0,[]
BasicTestCase.java,ExpressionFunctionCos.java,0,[]
TestAlterTable.java,TestAlterTable2.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestAlterTable2.java|(319,165,<20,26>,<26,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestAlterTable.java|(1355,165,<39,26>,<45,5>)>]"
ExpressionFunctionYear.java,ExpressionFunctionTan.java,0,[]
ExpressionFunctionATan.java,ExpressionFunctionRound.java,0,[]
ExpressionFunctionATan2.java,ExpressionFunctionLCase.java,0,[]
ExpressionFunctionRadians.java,TestLanguage.java,0,[]
ExpressionFunctionCase.java,IndexDescription.java,0,[]
MutableNumeric.java,ExpressionFunctionACos.java,0,[]
SQLTokenizer.java,BasicTestCase.java,0,[]
ExpressionFunctionCeiling.java,ExpressionFunctionUCase.java,0,[]
ExpressionFunctionATan2.java,ExpressionArithmetic.java,0,[]
ExpressionFunctionRound.java,Language_de.java,0,[]
Index.java,ExpressionFunctionSqrt.java,0,[]
TestStatement.java,View.java,0,[]
TestDataTypes.java,ExpressionFunctionRepeat.java,0,[]
ExpressionFunctionPower.java,ExpressionFunctionCeiling.java,0,[]
MutableNumeric.java,Utils.java,0,[]
ExpressionFunctionCase.java,TestAlterTable.java,0,[]
TestOperatoren.java,ExpressionFunctionDayOfYear.java,0,[]
TestLanguage.java,ExpressionFunctionLog.java,0,[]
ExpressionFunctionMonth.java,ExpressionFunctionRound.java,0,[]
SSPreparedStatement.java,TestStatement.java,0,[]
ExpressionFunctionPower.java,SSStatement.java,0,[]
ExpressionFunction.java,ExpressionFunctionMonth.java,0,[]
IndexDescription.java,MutableNumeric.java,0,[]
SSResultSet.java,ExpressionFunctionRadians.java,0,[]
TestAlterTable.java,MutableNumeric.java,0,[]
ExpressionFunctionCase.java,ExpressionFunctionHour.java,0,[]
ExpressionFunctionDayOfYear.java,ExpressionFunctionHour.java,0,[]
TestMoneyRounding.java,ExpressionFunctionLCase.java,0,[]
ExpressionFunction.java,ExpressionFunctionCos.java,0,[]
BenchTest.java,TestLanguage.java,0,[]
TestMoneyRounding.java,ExpressionArithmetic.java,0,[]
BasicTestCase.java,ExpressionFunctionRound.java,0,[]
TestOperatoren.java,SSResultSet.java,0,[]
ExpressionFunctionDayOfYear.java,TestAlterTable.java,0,[]
ExpressionFunctionHour.java,TestScrollable.java,0,[]
ExpressionFunctionDayOfMonth.java,TestExceptionMethods.java,0,[]
ExpressionFunctionSqrt.java,ExpressionFunctionMonth.java,0,[]
ExpressionFunctionTan.java,ExpressionFunctionMinute.java,0,[]
ExpressionFunctionUCase.java,SSStatement.java,0,[]
TestExceptionMethods.java,ExpressionFunctionCeiling.java,0,[]
ExpressionArithmetic.java,ExpressionFunctionLCase.java,0,[]
Index.java,ExpressionFunctionPower.java,0,[]
ExpressionFunctionDayOfYear.java,ExpressionFunctionDayOfMonth.java,0,[]
TestFunctions.java,ExpressionFunctionSin.java,0,[]
ExpressionFunctionRepeat.java,TestAlterTable2.java,0,[]
ExpressionFunctionUCase.java,ExpressionFunctionCeiling.java,0,[]
TestLanguage.java,TestMoneyRounding.java,0,[]
TestExceptionMethods.java,SSStatement.java,0,[]
TestStatement.java,ExpressionFunctionRepeat.java,0,[]
ExpressionFunctionDayOfYear.java,IndexDescription.java,0,[]
SSPreparedStatement.java,SSPreparedStatement.java,0,[]
Table.java,TestJoins.java,0,[]
TestDataTypes.java,View.java,0,[]
ExpressionFunctionDayOfMonth.java,View.java,0,[]
ExpressionFunctionMonth.java,ExpressionFunctionCos.java,0,[]
TestAlterTable.java,ExpressionFunctionLog.java,0,[]
TestTransactions.java,ExpressionFunctionACos.java,0,[]
TestFunctions.java,BasicTestCase.java,0,[]
ExpressionFunctionLCase.java,TestOperatoren.java,0,[]
Language.java,TestGroupBy.java,0,[]
TestOperatoren.java,Language.java,0,[]
Index.java,TestStatement.java,0,[]
TestAlterTable2.java,ExpressionFunctionASin.java,0,[]
BasicTestCase.java,ExpressionFunctionMonth.java,0,[]
ExpressionFunctionTan.java,ExpressionFunctionRadians.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionTan.java|(0,1603,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionRadians.java|(0,1620,<1,0>,<44,1>)>]"
