file1,file2,cloneAmount
LongLongList.java,LongList.java,0
Column.java,IndexDescriptions.java,0
MutableInteger.java,ExpressionFunctionOctetLen.java,0
ExpressionFunctionSqrt.java,TestOther.java,0
StoreNoCurrentRow.java,CreateFile.java,0
ExpressionFunctionReturnFloat.java,RowSource.java,0
ExpressionFunctionRand.java,TableResult.java,0
RowSource.java,ExpressionFunctionATan.java,0
Table.java,ExpressionFunctionDifference.java,0
ExpressionFunctionDifference.java,ExpressionFunctionTimestampDiff.java,0
ExpressionFunctionRTrim.java,CommandDelete.java,0
TestIdentifer.java,CommandSelect.java,0
ExpressionFunctionMinute.java,ExpressionFunctionACos.java,0
CommandCreateView.java,StorePageMap.java,0
StorePage.java,Expressions.java,0
Mutable.java,ExpressionFunctionIIF.java,0
TestOther.java,TestTokenizer.java,0
Strings.java,ExpressionFunctionInsert.java,0
CommandDelete.java,CommandDrop.java,0
ExpressionFunctionFloor.java,Lobs.java,0
CommandSet.java,TestLanguage.java,0
Language_en.java,ExpressionFunctionReturnString.java,0
ExpressionFunctionRand.java,ExpressionFunctionSoundex.java,0
ExpressionFunctionRight.java,TestExceptions.java,0
IndexScrollStatus.java,JoinScroll.java,0
TestThreads.java,ExpressionFunctionReturnP1StringAndBinary.java,0
ExpressionFunctionHour.java,ExpressionFunctionAscii.java,0
SQLTokenizer.java,Identity.java,0
FileIndexNode.java,ExpressionFunctionOctetLen.java,0
IndexScrollStatus.java,TestTransactions.java,0
IndexDescriptions.java,DateTime.java,0
TestDBMetaData.java,GroupResult.java,0
SQLToken.java,ExpressionFunctionBitLen.java,0
ExpressionFunctionMonth.java,MutableDouble.java,0
DataSources.java,View.java,0
ExpressionFunctionLength.java,ExpressionFunctionTan.java,0
StorePage.java,AllTests.java,0
ExpressionFunctionASin.java,ExpressionFunctionRadians.java,1
Logger.java,MutableDouble.java,0
LongLongList.java,MemoryStream.java,0
LongTreeListEnum.java,SmallSQLException.java,0
TestStatement.java,ColumnExpression.java,0
ExpressionFunctionSign.java,CommandSet.java,0
ExpressionFunctionLocate.java,TransactionStep.java,0
Distinct.java,Lobs.java,0
ExpressionFunctionSin.java,CommandSelect.java,0
SQLTokenizer.java,ExpressionFunctionSubstring.java,0
SSResultSetMetaData.java,FileIndexNode.java,0
ExpressionFunctionYear.java,CommandCreateView.java,0
FileIndex.java,CommandDrop.java,0
ExpressionFunctionCharLen.java,Database.java,0
ExpressionFunctionLCase.java,Language_en.java,0
ExpressionFunction.java,ExpressionFunctionReturnString.java,0
ExpressionFunctionAbs.java,SQLTokenizer.java,0
ExpressionName.java,CreateFile.java,0
TestAlterTable2.java,ExpressionFunctionATan2.java,0
NoFromResult.java,TableStorePageInsert.java,0
LongTreeList.java,ExpressionInSelect.java,0
TableResult.java,SSDriver.java,0
ExpressionFunctionOctetLen.java,CommandDrop.java,0
SSConnection.java,TestTokenizer.java,0
ExpressionFunctionLocate.java,StorePageLink.java,0
Scrollable.java,ExpressionFunctionPI.java,0
SSDriver.java,ExpressionName.java,0
Expressions.java,ExpressionFunctionLeft.java,0
ExpressionInSelect.java,SmallSQLException.java,0
ExpressionFunctionCeiling.java,TestResultSet.java,0
FileIndexNode.java,ExpressionFunctionRand.java,0
ExpressionFunctionTimestampDiff.java,SSDriver.java,0
SSCallableStatement.java,ExpressionFunctionLCase.java,0
Language_de.java,ExpressionName.java,0
ExpressionFunctionDayOfMonth.java,ExpressionFunctionReturnP1Number.java,0
MutableDouble.java,ExpressionFunctionReturnP1StringAndBinary.java,0
View.java,CommandUpdate.java,0
ExpressionFunction.java,AllTests.java,0
DateTime.java,TableViewMap.java,0
Language.java,ExpressionInSelect.java,0
TableResult.java,Language_de.java,0
SQLTokenizer.java,DateTime.java,0
ExpressionFunctionAbs.java,TestDeleteUpdate.java,0
ExpressionFunctionYear.java,ExpressionFunctionReturnP1.java,0
Where.java,ExpressionFunctionLength.java,0
MutableDouble.java,MutableNumeric.java,0
TableStorePageInsert.java,ExpressionFunctionCase.java,0
ExpressionFunctionDifference.java,TestResultSet.java,0
Language_it.java,TestDataTypes.java,0
ExpressionFunction.java,Expressions.java,0
CommandSet.java,ExpressionFunctionLCase.java,0
ExpressionFunctionRadians.java,ExpressionFunctionInsert.java,0
StoreNull.java,ExpressionFunctionATan2.java,0
ExpressionFunctionReplace.java,ExpressionFunctionRTrim.java,0
SmallSQLException.java,Table.java,0
MutableNumeric.java,ExpressionArithmetic.java,0
TestTokenizer.java,CommandCreateDatabase.java,0
ExpressionFunctionAbs.java,ExpressionFunctionTimestampAdd.java,0
ExpressionFunctionTimestampDiff.java,Language_de.java,0
ExpressionFunctionReturnP1StringAndBinary.java,ExpressionFunctionCeiling.java,0
TestFunctions.java,SSCallableStatement.java,0
IndexDescriptions.java,Identity.java,0
ExpressionFunctionTimestampAdd.java,TestDBMetaData.java,0
StorePageMap.java,LongTreeList.java,0
TestScrollable.java,SSDatabaseMetaData.java,0
SSCallableStatement.java,TestLanguage.java,0
Column.java,LongList.java,0
ExpressionFunctionInsert.java,TestGroupBy.java,0
ExpressionFunctionPower.java,CommandLine.java,0
StorePage.java,ExpressionFunctionReturnString.java,0
LongLongList.java,IndexDescriptions.java,0
MutableNumeric.java,IndexNode.java,0
StoreNoCurrentRow.java,SQLParser.java,0
ExpressionFunctionDegrees.java,SSPreparedStatement.java,0
RowSource.java,TableResult.java,0
ExpressionFunctionChar.java,ExpressionFunctionIIF.java,0
TestExceptions.java,CommandDrop.java,0
IndexNode.java,Money.java,0
Index.java,JoinScrollIndex.java,0
TestDBMetaData.java,ExpressionFunctionPower.java,0
CommandUpdate.java,ExpressionFunctionAscii.java,0
ExpressionValue.java,SmallSQLException.java,0
Table.java,Store.java,0
TestDBMetaData.java,DataSources.java,0
ForeignKeys.java,Table.java,0
Join.java,BasicTestCase.java,0
IndexDescription.java,CommandInsert.java,0
ExpressionFunctionExp.java,CommandSet.java,0
IndexDescriptions.java,ExpressionFunctionSubstring.java,0
ExpressionFunctionCeiling.java,ExpressionFunctionTimestampDiff.java,0
ExpressionFunctionReplace.java,ExpressionFunctionReturnFloat.java,0
Language_en.java,Expressions.java,0
MutableInteger.java,ExpressionInSelect.java,0
ExpressionFunctionRand.java,ExpressionFunctionATan.java,0
CommandInsert.java,ExpressionFunctionACos.java,0
Language_en.java,AllTests.java,0
Expression.java,TestThreads.java,0
ExpressionFunctionSqrt.java,TableView.java,0
TestThreads.java,MutableNumeric.java,0
Expression.java,TestFunctions.java,0
ExpressionFunctionReplace.java,Columns.java,0
GroupResult.java,Lobs.java,0
MemoryStream.java,ExpressionFunctionHour.java,0
ExpressionFunctionPower.java,LongLongList.java,0
StorePage.java,ExpressionFunction.java,0
ForeignKeys.java,TableStorePageInsert.java,0
Mutable.java,SSStatement.java,0
ExpressionFunctionFloor.java,ExpressionFunctionDayOfYear.java,0
ExpressionFunctionCharLen.java,ExpressionFunctionCot.java,0
CommandTable.java,ExpressionFunctionYear.java,0
ExpressionFunctionRepeat.java,ExpressionFunctionBitLen.java,0
FileIndexNode.java,ExpressionInSelect.java,0
View.java,CommandCreateDatabase.java,0
Language_en.java,ExpressionFunctionSpace.java,0
BasicTestCase.java,StorePage.java,0
Where.java,IndexNode.java,0
Lobs.java,Mutable.java,0
ExpressionFunctionATan2.java,TestDeleteUpdate.java,0
SSStatement.java,ExpressionFunctionCharLen.java,0
ExpressionFunctionATan2.java,ExpressionFunctionTimestampAdd.java,0
SSDriver.java,ExpressionFunctionMod.java,0
ExpressionFunctionCos.java,TestLanguage.java,0
Column.java,MemoryStream.java,0
RowSource.java,ExpressionFunctionSoundex.java,0
ExpressionFunctionCase.java,Join.java,0
ExpressionFunctionACos.java,CommandDrop.java,0
Language_de.java,ExpressionFunctionMod.java,0
ExpressionFunctionSpace.java,CommandDrop.java,0
MutableDouble.java,SSPreparedStatement.java,0
JoinScroll.java,TestLanguage.java,0
LongTreeList.java,ExpressionFunctionRand.java,0
TestDBMetaData.java,Where.java,0
DataSources.java,TestExceptionMethods.java,0
ExpressionFunctionTruncate.java,CommandDrop.java,0
TableStorePageInsert.java,ExpressionFunctionLeft.java,0
ExpressionFunctionInsert.java,Identity.java,0
TestGroupBy.java,ExpressionFunctionRTrim.java,0
TestGroupBy.java,Columns.java,0
SSStatement.java,Language_it.java,0
JoinScrollIndex.java,TestDBMetaData.java,0
IndexDescriptions.java,TestGroupBy.java,0
SQLParser.java,ExpressionFunctionReturnP1.java,0
ExpressionFunctionTimestampDiff.java,IndexNodeScrollStatus.java,0
ExpressionFunctionDegrees.java,MutableNumeric.java,0
StoreNull.java,ExpressionFunctionDegrees.java,0
ExpressionFunctionATan.java,MutableDouble.java,0
ExpressionFunctionUCase.java,ExpressionFunctionExp.java,0
Where.java,ExpressionArithmetic.java,0
Columns.java,IndexScrollStatus.java,0
MutableNumeric.java,ExpressionFunctionLength.java,0
SortedResult.java,ExpressionFunctionMinute.java,0
ExpressionFunctionInsert.java,ExpressionFunctionSubstring.java,0
ExpressionFunctionRadians.java,TransactionStep.java,0
DateTime.java,TestJoins.java,0
ExpressionFunctionLTrim.java,TestTokenizer.java,0
SSPreparedStatement.java,TestDataTypes.java,0
TestStatement.java,ExpressionFunctionConvert.java,0
CommandCreateView.java,SSResultSet.java,0
SmallSQLException.java,TableStorePageInsert.java,0
LongTreeList.java,ExpressionFunctionOctetLen.java,0
TestExceptionMethods.java,TestOperatoren.java,0
TestThreads.java,SSPreparedStatement.java,0
TestGroupBy.java,ExpressionFunctionReturnFloat.java,0
ExpressionFunction.java,ExpressionFunctionSpace.java,0
ExpressionFunctionRadians.java,StorePageLink.java,0
Distinct.java,ExpressionFunctionDayOfYear.java,0
TableResult.java,IndexNodeScrollStatus.java,0
LongList.java,ExpressionFunctionMinute.java,0
TestAlterTable.java,CommandInsert.java,0
ExpressionFunctionLength.java,CommandTable.java,0
ExpressionFunctionChar.java,UnionAll.java,0
ExpressionValue.java,Logger.java,0
Expression.java,MutableInteger.java,0
ExpressionName.java,SQLParser.java,0
StorePageMap.java,Language_en.java,0
TestOperatoren.java,ExpressionFunctionSqrt.java,0
SSStatement.java,Database.java,0
Distinct.java,RowSource.java,0
TestExceptions.java,CommandTable.java,0
StoreNull.java,ExpressionFunctionMod.java,0
ExpressionFunctionReturnString.java,JoinScroll.java,0
ExpressionFunctionSin.java,TableStorePageInsert.java,0
TestScrollable.java,SmallSQLException.java,0
RowSource.java,Column.java,0
ExpressionFunctionACos.java,ExpressionFunctionSqrt.java,1
StorePage.java,SSSavepoint.java,0
MutableNumeric.java,ExpressionFunctionPI.java,0
ExpressionFunctionCos.java,SSPreparedStatement.java,0
ExpressionFunctionReturnString.java,TestTransactions.java,0
CommandDelete.java,ExpressionFunctionRepeat.java,0
ExpressionFunctionRTrim.java,LongTreeListEnum.java,0
JoinScroll.java,SSPreparedStatement.java,0
MutableDouble.java,TestLanguage.java,0
ExpressionFunctionSubstring.java,ForeignKeys.java,0
ExpressionFunctionFloor.java,StoreImpl.java,0
NoFromResult.java,CommandSelect.java,0
ExpressionFunctionUCase.java,LongLongList.java,0
ExpressionFunctionLog.java,Mutable.java,0
TestFunctions.java,TableStorePage.java,0
Mutable.java,ExpressionFunctionCeiling.java,0
TestGroupBy.java,ExpressionFunctionACos.java,0
CommandSet.java,ExpressionFunctionReturnP1StringAndBinary.java,0
ExpressionFunctionFloor.java,RowSource.java,0
TestMoneyRounding.java,SQLTokenizer.java,0
Store.java,TestAlterTable.java,0
Distinct.java,StoreImpl.java,0
ViewResult.java,ExpressionFunctionInsert.java,0
Command.java,IndexNodeScrollStatus.java,0
ExpressionFunctionOctetLen.java,ExpressionFunctionRepeat.java,0
ExpressionFunctionIIF.java,IndexDescriptions.java,0
StorePage.java,TestOther.java,0
ExpressionFunctionRand.java,MemoryResult.java,0
Store.java,IndexDescription.java,0
TestThreads.java,TestLanguage.java,0
ExpressionFunctionPower.java,ExpressionFunctionExp.java,0
MutableFloat.java,LongList.java,0
FileIndex.java,ExpressionFunctionRepeat.java,0
DateTime.java,ExpressionFunctionCase.java,0
SSResultSet.java,TestScrollable.java,0
ExpressionValue.java,SSDatabaseMetaData.java,0
SSCallableStatement.java,MutableNumeric.java,0
ExpressionFunctionReturnInt.java,ExpressionFunctionFloor.java,0
TestIdentifer.java,TableStorePageInsert.java,0
Expression.java,Command.java,0
ExpressionFunctionMonth.java,StorePage.java,0
ExpressionFunctionTimestampAdd.java,Distinct.java,0
CommandUpdate.java,TestOrderBy.java,0
ExpressionFunctionPI.java,DateTime.java,0
Language_de.java,ExpressionFunctionDegrees.java,0
TableStorePageInsert.java,TableViewMap.java,0
Table.java,TestExceptionMethods.java,0
Logger.java,StorePage.java,0
TestFunctions.java,ExpressionFunctionMonth.java,0
ExpressionFunctionLTrim.java,ForeignKey.java,0
SSDriver.java,ExpressionFunctionDegrees.java,0
CommandDrop.java,Strings.java,0
ExpressionFunctionDayOfYear.java,Join.java,0
Money.java,Join.java,0
SQLParser.java,ExpressionFunctionTimestampDiff.java,0
Columns.java,ExpressionFunctionReturnP1Number.java,0
DataSource.java,TestScrollable.java,0
ExpressionFunctionSqrt.java,ExpressionFunctionSpace.java,0
JoinScroll.java,MutableNumeric.java,0
MemoryStream.java,ExpressionFunctionASin.java,0
ExpressionFunctionLength.java,CommandDrop.java,0
CommandInsert.java,Columns.java,0
Command.java,Language_de.java,0
ExpressionFunctionSqrt.java,Expressions.java,0
CreateFile.java,ExpressionFunctionOctetLen.java,0
StorePageMap.java,TestExceptions.java,0
Language_de.java,ExpressionFunctionATan2.java,0
SSConnection.java,ExpressionFunctionUCase.java,0
ExpressionFunctionCot.java,ExpressionFunctionOctetLen.java,0
SSDriver.java,ExpressionFunctionATan2.java,0
ExpressionFunctionReplace.java,ExpressionFunctionACos.java,0
CommandDelete.java,ExpressionFunctionTan.java,0
IndexNode.java,ExpressionValue.java,0
ExpressionFunctionLTrim.java,ExpressionFunctionRadians.java,0
ViewResult.java,TransactionStep.java,0
TestScrollable.java,Logger.java,0
TestDeleteUpdate.java,Scrollable.java,0
CommandUpdate.java,FileIndexNode.java,0
ExpressionFunctionSign.java,TableViewResult.java,0
TestIdentifer.java,Table.java,0
TestAlterTable2.java,ExpressionName.java,0
ExpressionFunctionBitLen.java,ExpressionFunctionRand.java,0
Expression.java,TestAlterTable2.java,0
MutableFloat.java,MemoryStream.java,0
ExpressionFunctionLTrim.java,TestIdentifer.java,0
Language_en.java,TableView.java,0
DataSources.java,Store.java,0
JoinScrollIndex.java,Distinct.java,0
TableStorePageInsert.java,TestJoins.java,0
ExpressionFunctionYear.java,ExpressionFunctionTimestampDiff.java,0
ExpressionFunctionSqrt.java,AllTests.java,0
ExpressionFunctionReturnP1StringAndBinary.java,SSStatement.java,0
ViewResult.java,StorePageLink.java,0
CommandInsert.java,ExpressionFunctionReturnFloat.java,0
ExpressionFunctionReturnFloat.java,Lobs.java,0
TestDeleteUpdate.java,SQLToken.java,0
ExpressionFunctionCos.java,MutableNumeric.java,0
ExpressionFunctionDegrees.java,TestLanguage.java,0
TestDataTypes.java,ExpressionFunctionConvert.java,0
Where.java,ExpressionFunctionPI.java,0
ExpressionFunctionTruncate.java,CommandTable.java,0
ExpressionFunctionConvert.java,SQLParser.java,0
FileIndex.java,ExpressionFunctionTan.java,0
ExpressionFunctionBitLen.java,ExpressionFunctionOctetLen.java,0
ExpressionArithmetic.java,ExpressionFunctionTimestampAdd.java,0
UnionAll.java,JoinScrollIndex.java,0
SSCallableStatement.java,SSPreparedStatement.java,0
DateTime.java,ExpressionFunctionLeft.java,0
ExpressionFunctionCot.java,ExpressionFunctionRand.java,0
ExpressionFunctionUCase.java,CommandLine.java,0
ExpressionFunctionSin.java,Table.java,0
ExpressionFunctionDifference.java,CommandCreateView.java,0
CommandInsert.java,ExpressionFunctionRTrim.java,0
ExpressionFunctionReturnP1.java,ForeignKeys.java,0
ExpressionFunctionCeiling.java,ExpressionFunctionReturnP1.java,0
ExpressionFunction.java,TableView.java,0
TableViewMap.java,DateTime.java,0
CreateFile.java,ExpressionFunctionRand.java,0
ExpressionFunctionACos.java,CommandTable.java,0
ExpressionFunctionMinute.java,ExpressionFunctionHour.java,1
TableViewResult.java,StorePage.java,0
TestOther.java,ExpressionFunctionUCase.java,0
ExpressionArithmetic.java,TestDeleteUpdate.java,0
ExpressionFunctionOctetLen.java,ExpressionFunctionTan.java,0
ExpressionFunctionSpace.java,CommandTable.java,0
ExpressionFunctionChar.java,ExpressionFunctionLocate.java,0
ExpressionFunctionDifference.java,ExpressionFunctionReturnP1.java,0
ExpressionFunctionRand.java,Column.java,0
ExpressionFunctionTruncate.java,ExpressionFunctionRepeat.java,0
Store.java,ExpressionFunctionASin.java,0
TableViewMap.java,ExpressionFunctionSubstring.java,0
Scrollable.java,ExpressionFunctionLength.java,0
ExpressionArithmetic.java,SQLTokenizer.java,0
ExpressionFunctionExp.java,TableViewResult.java,0
Expressions.java,TableViewMap.java,0
ExpressionFunctionACos.java,ExpressionFunctionRepeat.java,0
ExpressionFunctionATan.java,StorePage.java,0
SSResultSet.java,ViewResult.java,0
ExpressionFunctionCeiling.java,CommandCreateView.java,0
CommandLine.java,TestMoneyRounding.java,0
ExpressionFunctionYear.java,TestResultSet.java,0
Mutable.java,ExpressionFunctionLocate.java,0
TableStorePage.java,TransactionStep.java,0
ExpressionFunctionMinute.java,ExpressionFunctionRTrim.java,0
ExpressionFunctionRight.java,LongTreeList.java,0
TestOther.java,ForeignKey.java,0
DataSource.java,ViewResult.java,0
ExpressionFunctionReturnP1StringAndBinary.java,UnionAll.java,0
SmallSQLException.java,CommandSelect.java,0
ExpressionFunctionCharLen.java,Language_it.java,0
TestDataTypes.java,Index.java,0
TestLanguage.java,BasicTestCase.java,0
SSResultSetMetaData.java,ExpressionFunctionAscii.java,0
CommandSet.java,SSPreparedStatement.java,0
ExpressionFunctionPI.java,TestGroupBy.java,0
MutableLong.java,ExpressionFunctionInsert.java,0
ExpressionFunctionSpace.java,ExpressionFunctionRepeat.java,0
StorePageLink.java,CommandInsert.java,0
TableStorePage.java,StorePageLink.java,0
CommandCreateDatabase.java,ExpressionFunctionInsert.java,0
StoreNull.java,ExpressionName.java,0
CommandCreateView.java,Language.java,0
ExpressionFunctionSqrt.java,ExpressionFunctionReturnString.java,0
TestExceptions.java,ExpressionFunctionTan.java,0
TestDBMetaData.java,ExpressionFunctionLog.java,0
ExpressionFunctionMinute.java,ExpressionFunctionReturnFloat.java,0
ExpressionFunctionDegrees.java,ExpressionFunctionLCase.java,0
TestExceptionMethods.java,CommandLine.java,0
ForeignKeys.java,CommandSelect.java,0
MutableFloat.java,IndexDescriptions.java,0
AllTests.java,Join.java,0
ExpressionFunctionDayOfMonth.java,IndexScrollStatus.java,0
ExpressionFunctionIIF.java,LongList.java,0
